text,label,id
AIT在韓訪美前夕拿出題目給韓，表面上是預作提示，實際就是在逼韓表態力挺美國抗中共，這違反韓「台灣安全」的主張。美國人無法保證力挺台灣的情況下，卻逼著台灣表態，這是吃定我們，公然羞辱台灣。韓國瑜取消訪美，骨氣！他做了綠營想都不敢想的事，不知能不能喚醒一些人的「尊嚴」意識？,-1,3518
@kk年輕世代會投給民眾黨的人，很多都是純粹厭惡藍綠惡鬥，再一部分其實也沒有真的很關心政治，隻知道柯每天嗡嗡嗡的很認真上班但這問題也還好，下次總統大選柯如果真的要選，他的中美台三角關係說勢必就要說清楚講明白不過最好笑的是今天柯馬上被打臉，上海宣布斷交，真的笑死，很懷疑他能夠昧著良心堅持這個論調多久,0,3519
和平統一肯定是後患無窮的，因為美國在台灣的布局是很深很深的何況日本在台灣根植的更深，和平統一就是給了日後這些人像現在香港那群泛民打砸搶燒惡心大陸的理由了。武統是治根又治本的。武統就有了強有力的理由對那些日本後裔還有美國人培養的傳媒進行肅清和處理了。兩岸現在尼瑪還有感情嗎？還他媽的不要碧蓮的說兩岸打仗的話兩岸感情會倒退三十年。你是把大陸人當傻逼嗎，台灣人現在什麼德性鄭大媽你去大陸的街上問問隨機一個老百姓他們都知道這幾十年台灣人什麼畜生德性，給臉不要臉蜜汁自信莫名其妙的高高在上無恥的優越感讓大陸人惡心的想吐，武統就可以名正言順的肅清那些像國民黨這種吃裡扒外民進黨那種漢奸走狗，反而和統帶來的後遺症會後患無窮。和平統一會給國民黨這種百年爛黨和民進黨提供日後像香港民陣泛民各種惡心大陸的籌碼。,-1,3520
"[官逼民反,情何以堪]!定格放大慢慢一個一個的看淒風苦雨中的庶民,有點良心良知的""人""都會很難過的.沒有養家活口經驗,沒有掙扎謀生經驗的人從政,混到[父母官],又不虛心進入狀況的倖得大位,絕對是人民的災難!!![國政團隊]主政後,不能隻以[廢劣法,廢劣政,拼經濟,拼創新]為目標,也要盡心-[建立制度,端正傳統,改正風氣,維修文化],這才能使台灣[脫胎換骨,長治久安].說完精神,再談談一得之愚的大局,再以個人數十年兩代經驗對[國政的數據委員會]提供細節意見.[兩岸最佳也最可能的大局走向]:中美主力智庫現在有一愈來愈清楚的發展,都相信中短期中美必將在各領域一戰,分出高下,無論那一方壓倒勝出都是人類的災難,世局仍回興衰循環,常有大屠殺的歷史循環.最好的發展是兩方平手,全球認知獨霸是人類的災難,走上各自專心發展自己,推動開放教育,一代一代自行改變,全球共存共榮才是大勢.中美任一方大勝都是台灣的災難:1.美國打爛中國:中國一定先打爛台灣,玉石俱焚.台灣劫後餘生後,沒有大陸的八百億美金貼補,靠美國隻有當大號的關島,或小號的烏克蘭,一般人民要如何活下去?2.如中國局部大勝,但是無法和美國全面打平.美國一定極力顛覆台灣,永無寧日.全球都認知以後不可能有核大戰,所以過去20年都在發展基因(DNA)生技戰,英美都在收買和搜集各主要熱點的族群基因,將來戰技成熟後,就不隻是豬瘟大爆發.俄國點出了17個美國前沿生技Lab針對俄人.同理可推,美軍在中國治下的台灣,如能造成大規模的怪病死亡,再往內地散播,你看大陸能如何處理百萬級的人口死亡?如何自清?大陸最好的對策就是[好好發展,打平美國,點到為止,交換臺灣],由兩岸自行融合,如能像德國荷蘭比利時的[歐洲融合]走勢,對[中華融合]才是最好的走勢.[國政的數據委員會]的構想很好,但要了解美中的發展和利弊,才能事半功倍.美國在電腦業目前領先中國,在可預見的未來仍會領先世界.不是美國科技人才比較多,比較聰明.是美國的科技傳統,科技制度,科技文化,和傾國之力在搞科技,使中國仍有很長的路要追.太遠的不說了,隻說我們父子兩代在Unix的經驗來看看.1970年代美國的貝爾實驗室優遇多年的科學家們發明的Unix作業系統, C電腦語言,網路,網安(ComputerSecurity),以及發展出來的無私奉獻,公平開放平等的提拔聰明勤奮的後進的傳統,漸漸深入美國科技文化.光作業系統,不但深深的影響了Windows,更直接衍生了所有的作業系統如BerkeleyUnix,SunSolaris,Apple各號OS,Linux,Ubuntu,KaliLinux(網安),安卓(谷歌的系統).甚至現在最大咖的亞馬遜的AWS,不但深深一脈相承Unix,連從BellLab,到Berkeley,到SunMicrosystems的一些超大咖都在AWS工作.發明Java(由C寫的最廣用的語言)的JamesGosling及近200原Sun的工程師也在AWS.這些加總起來是幾兆美金的產業,而除了奸詐的蘋果賈伯斯外,所有的系統和語言都是開放的,勤奮的人在大二就能直接學Unix的作業程序(OSsourcecode).而上這種大公司,也可有系統的由公司培訓.公司優遇科技人的風氯和傳統深入優良的大企業,使科技人可和經理層平行上升,如資深工程師的收入和三線經理平等(SeniorStaffEngineervs.Director),頂級工程師平副總裁(CTOvs.VP),使工程師能安心發展科技,不會像小公司或兩岸的科技人看到笨蛋政客爬上去而心慌,也去搶快錢不進修精進,藏私不拉後進.舉例說我一輩子心平氣和的一直學科技,這一個月還修了26門AWS的課(50小時,公司出錢),我的兒子過節也不回家,公司每層樓有外叫的很好的不同的吃到飽的午餐(cateringfoods),他連週末上午都學新科技.兩岸如建成這種傳統和文化,科技人都能安心的終生奉獻,科技才會紮根,才會可長可久.台灣資源現在濫用到低咖的網軍,才是真正的[亡國之徵]!!!",0,3521
@luotiger你還真是白目，這自由航行的任務已經持續一年多了．。美國軍艦根本是無視那些島礁，直入12海浬內，中國什麼也不敢做．．真正丟人的是中國..　被看穿是紙老虎．．,1,3522
美日要搞亂中國．就先破壞兩岸關係．和年輕人歷史文化認同．所以中國對宗教．和網路的處理方式．現在來看是對的．下一代人成熟以後．在開放這最後一道門．兩岸看是分裂．其實快要合作．進而一統．這是大勢所趨。,-1,3523
51:30左右這個說，會害到美國情報單位，會害死人的可能,0,3524
SevenBaren人家不承認中華民國，可沒說不承認台灣國喔，隻要美國支持台灣建國，中國不敢對台灣動武的，中共都是在騙人的，中國很弱的，不要被表面欺騙哦！不可信的。,1,3525
台積電的股票大多外資掌握跟三星差不多表面是國產但幕後老闆都是歐美國家,0,3526
看完這個新聞隻有一個感想美國人很麻煩＋惡心,-1,3527
@風華絕代台灣人你喜歡住在這個地方嗎?中國清華大學教授白重恩研究發現，美國的行政費用佔其GDP的3.4%，日本佔GDP的2.8%，中國佔GDP的25.6%。美國教育醫療費用佔其GDP的21.5%，日本佔GDP的23.35%，中國隻佔GDP的3.8%......中國五項社保的法定繳費之和已達工資水平的40%，有些地區已接近50%。中國社保繳費是北歐五國的3倍，是G7國家的2.8倍，是東亞鄰國的4.6倍。即使這樣，中國的社保仍存在巨大虧空。中國稅收佔消費品價格的比重竟然高達64%，是商品本身價值的1.8倍！在中國，如果你月入一萬，要交14%個稅，12%公積金，8%養老保險，4%的醫療失業險，合計3800元，剩餘6200元。若你再拿這6200元去消費，則需要為你所消費的商品埋單17%的增值稅，28%的各種雜稅，約為2800元......所以，一個月入一萬的人，相當於要拿出6600元來養政府，而且你還無權過問......稅收全世界第一，福利卻幾乎可以忽略不計！文章摘至--阿波羅新聞網,0,3528
001🤓大統領說了最多能死200萬美軍超過了就不行了誓死捍衛台灣的民主價值已經寫進了美國🇺🇸憲法2月生效🤓,0,3529
"軍艦來香港,還有機會把美國的家人叫到香港團聚旅遊,對香港來說是一筆可觀收入...中共叫停,就是懲罰香港,好像家長在外頭受氣,回家打孩子的人",0,3530
境外勢力不是米國嗎？不然為什麼總統候選人都要跑過去面試,-1,3531
哈哈，和美國一個德行，不知道誰學誰的。。。,-1,3532
台灣的經濟奇蹟得力於美國支共的經濟也是國共這一對不要臉的兄弟得了便宜還賣乖讓你自己弄一個四萬換一塊一個搞到餓死幾千萬中國政府就是無能,1,3533
烏克蘭當年就是聽了美國的自廢武功，導致現在天天被人欺凌，叫天天不應，叫地地不靈。現在再也不會相信美國人了。,-1,3534
@USAZsZw你這個假ABC，滾回去舔你的美帝吧！,-1,3535
大多數台灣選民沒有智慧，他們選擇了通往戰爭的道路。好難過。我為我台灣朋友的家人感到難過，因為他們將要經歷戰爭。我以前曾在美國陸軍和空軍服役。相信我，戰爭是可怕的。抱歉地說，如果有人相信台灣不會發生戰爭，那真的很天真。如果台灣拒絕在未來二十年內與中國和平統一，戰爭將會發生。記住我的話,0,3536
@SIMONS台商從大陸出口美國多，有一千多萬美金，所以中美貿易順差大，中美貿易戰台商損失慘重，也有可能最先死,0,3537
但是你美爹卻武力鎮壓華爾街運動，這是什麼邏輯？,-1,3538
youtue的廣告也是惡心，居然做美國隻針對共產黨與中國人民無關，呵呵！,-1,3539
自己國家，自己救，別說其他國家，中國、美國干嘛？,0,3540
中國不是說要發射一個激光器上去，打碎大的碎片。清理大片的垃圾。美國死活不干啊。😂,-1,3541
"給國民黨做諜報工作真恐怖.發現間諜馬上就要抓?以為是在抓闖紅燈嗎?記錄他接觸的人,給他假資料,拍照要脅,策反...動腦喇.中國怎麼搞出那姦20的,美國放幾個假資料給你間諜拿回去,自以為撿到寶然後設計出一台垃圾.聽國民黨講話一直害我以為我智商pr99.99999",0,3542
拿中美貿易順差講事？本年前九個月，台灣對外貿易順差300多億美金，其中對大陸及香港地區500多億，所以台灣地區對大陸是167%的依賴？是這樣算嗎？,0,3543
全世界反中？不知道你們認為的全世界是什麼定義，恐怕是美國為首的那些吧。暫且不討論為什麼反中。,0,3544
@YaoKunTu美國干預台灣，你不譴責美國，反而仇視譴責美國的人，你是台灣人嗎？不管你是不是台灣人，如果你在台灣，立刻滾出台灣。寧願大陸立刻武統台灣，也不讓外國人干預台灣。,-1,3545
中華人民共和國取代中華民國不叫亡國因為中國沒有亡國而是朝代更迭兩岸統一還是中國台毒菜老婊子跪舔美國屁眼為保衛美國做美國第一島鏈替死鬼害中國人互相殘殺叫台灣年輕人戰死台灣戰場牠和邱黑手坐黑鷹直升機逃亡美國是真正叛國賣國賊要滅亡中國的歷史罪人絕對死無葬身之地,-1,3546
川普說過，國際組織沒有人民授權，是權錢交易，最腐敗的地方。,0,3547
呼籲台灣取消總統大選，總統從此由美國指派！反正所有大選都是戲，都是由軍火色目國操控決定！選舉浪費社會資源，撕裂台灣人民的假戲！,-1,3548
都已經給美國台階下了，也給伊朗人民洩憤了，川普都不再把戰事升溫了，沒有節目說的這麼嚴重，他們已經表明不會打下去的，石油也已經跌下來了,0,3549
我不是台灣人，也不是香港和大陸，我非常認同你的說話，說得對，旁觀者看到台灣看到韓和蔡的思維行為人格，蔡無能兼自私，隻懂玩政治不懂國民經濟，為人陰險，拿台灣的錢送西方國美國，製造全民洗腦恐慌……等等，如果不想變成現在的香港其實就不該選蔡這種無能不顧台民的陰毒女,-1,3550
向涅槃明心美國華僑根本是民進黨間諜吧😂😂😂🤣🤣🤣🤣,-1,3551
美國封鎖制裁朝鮮多年那他們的老百姓有沒有什麼動作？為什麼？傻逼台灣人,-1,3552
這件事情，跟反送中事件，是一模一樣。就是（中華民國，現在，是沒有法治）在治國的，（國家。）隻要是，美國人做的事情，都是對的。中國大陸，和中國國民黨，做的，就一定是錯的。（這還有天理嗎？）像我本人，在紐約市NY，我跟來自香港的朋友，對談，反送中事件。他現在也住紐約市。他原本一直很氣憤，一直罵，（香港警察），罵了10分鐘，還罵中國政府，連4歲小孩的事情，都扯進來。（結果，我就問他一個問題），（他就安靜了），我問他，如果，你現在，人在白宮外面，或者是，美國國會大廈外面，（美國警察），讓你離開，你會怎麼做？（他回答：馬上離開），我再問他：就算你抱著4歲的小孩，（美國警察），請你離開，你又會怎麼做？他回答：（還是立刻離開。）我再問他：為什麼美國警察，讓你離開時？你馬上就離開？那這跟中國大陸，香港警察，有什麼關係？我告訴他，（香港警察），學的就是（英國警察。）對付暴民，上街頭，丟汽油彈，那就是（直接執法，錯在哪裡？）這跟中國大陸有什麼關係？如果，香港反送中事件，如果，台灣太陽花事件，（發生在美國），美國警察，面對，國會被包圍？有人在街頭丟汽油彈？美國警察，當場打到（暴民）（流血），是非常正常的事情，（美國警察），如果面對，（香港反送中件事，面對，太陽花事件），美國警察，當天，一天就處理完畢，早就開槍了，全部圍起來，帶走。（就是執行公權力，沒什麼二話好說的。）要不然，人人都不用守法。天天，有人，包圍中華民國的國會，天天有人，上街頭丟汽油彈，阻擋香港捷運，那誰來保護善良的老百姓啊？善良的老百姓，還怎麼生活啊？既然，香港，中華民國，要學，資本主義的，民主國家制度，（那法治的守法精神，為什麼都不用遵守呢？）衝國會的人，受傷？警察沒有受傷嗎？現在，中華民國，還有法治嗎？,0,3553
親中派退出方式而已！演戲。聯邦法律規定眾議院發起彈劾，參議院証明總體沒罪，總統這屆不算！就是說川普還有9年總統,0,3554
寰宇全視界裡那個美國嘉賓都說美國人瞧不起台灣的民主。繼全世界華人認為台灣的民主就是個笑話之後，美國人也認証了台灣的偽民主。,0,3555
美國與伊朗開打了。國際原油不知道會不會動蕩。。。。,0,3556
"台灣未來的前途在那裡？選舉打的火熱,民進黨搞台獨民進黨蔡英文唯一做對的事,就是發展國防工業,用國防工業帶動台灣的重工業產業升級。國民黨搞聯共這兩個都是假議題,因為不論台獨或聯共容共,對台灣都是死路一條,因為共產黨不會允許~中華民國的永遠存在。所以中華民國現在在台灣,應該聯合所有民主國家,幫助中華民國~反攻復國,消滅共產黨。因為現在全世界的民主國家都開始了解~中國共產黨是未來世界的禍源。台灣應善用美國這個盟友,美國是世界第一強杈,但他現在有個潛在敵人(1)俄羅斯(2)紅色中國。台灣應聯手美國為~反攻復國做準備。一方面台灣勸中共要往民主改革,不能一味隻想~一黨專政。因為歷史上沒有不滅的王朝,但機會不大,(一)從六四天安門事件,(二)到30年後香港現在的情況,(三)趨趕中低端人口(四)國進民退,強制收繳民營企業,因為共產黨窮兵黷武,國庫已空,已逼死多個富豪如王健。現在更強制收繳(1)阿裡巴巴馬雲(2)聯想柳傳志(3)騰訊馬化騰他們的企業。這就是習近平再發起~文化大革命。拆教堂、滅佛像,更活摘人體器官、搞新疆集中營,更甚派人進維族家庭,強制一年維族婦女一年必需30餘天,需與漢人交媾生小孩強制漢化,完全枉顧人倫,種種暴行是天怒人怨,台灣能裝做看不見嗎？中華民國台灣應聯手美國,為兩岸武裝衝突做準備~為台灣做武力提供。隻要烽火一起,大陸百姓也會一起抗暴。待大陸光復時,開放(1)中越(2)中印(3)中俄(4)中朝辺境讓美國駐軍維持和平,因為這四國是最俱侵略性國家。中華民國統一後,宣佈停建航母,截軍隻維持150萬陸海空三軍,三軍裝備與美軍統一,但隻需美軍3/5~4/5裝備,隻做美國世界警察的後盾,美國人自會思考其可行性。統一後的中華民國,專心發展經濟及科研,軍武讓美國做永遠第一的世界霸杈。",1,3557
"貿易戰打下來,美國現在經濟數據好。受害的農民可以用關稅補貼。協議簽不簽也無所謂了。相反中國問題一大堆。中國急了。中國肯定不想簽協議，但是也不想被徵收關稅。",1,3558
慫了就是慫了，還慫的那麼多理由，打的可是軍事基地啊😱給你們的美國爹找慫的台階下，說的再好聽總之慫了。,-1,3559
windbellC最牛逼的是美國還有人說香港是美國內政臥槽,-1,3560
所以承認美國澳洲干涉台灣選舉了？,0,3561
你這就是典型的西方思維，不符合中國傳統價值觀，媒體強行灌輸的思維模式，好歹也是講中文的地方，學中國文化學那麼多年白學了。中國和美國其他的敵人不一樣，美國發起攻勢的時候，中國就後退，絕不會硬頂，因為一旦有人要威脅自己，中國就變成了不要面子的國家，讓別人一拳打在棉花上，等美國憤泄完了，中國再繞到背後插刀。但是敵人不先動手，中國也不會先動手的。這才是中國人的傳統思維，尤其打游擊戰起家的共產黨，更得傳統文化的精髓，為何要把美國消滅？中國可不想浪費錢去招惹穆斯林，培養恐怖主義，然後再浪費錢去消滅恐怖主義。,-1,3562
韓國輸站起來了！他拚了很好好好說！好涚！講的好！韓國瑜表現他的智慧，拳頭跟結對不手軟，台灣很亂。蔡英文必須要要下台！欺騙人民欺欺騙大陸欺騙香港控制媒體賣國求榮貪污腐敗蔡英文應果報應來了！你知嗎？中國好，台灣才會好！大陸已經成為超級大國了，你們還在等什麼？？？。過了台灣選舉不要讓蔡英文跑掉！馬上審判蔡英文貪污案件!把他抓起來歸案。陳水扁也不例外，他也要繼續審判，他的貪污案件!把他抓起來歸案。台灣是美國的棋子。全部的國際政治大事都要美國說了算而不是蔡英文英文說了算。成為一個美國棋子就棋子，給世界華人看不起！你看這個女人毒不毒要用悪法還魂來害人，太毒了！民進黨跟ISIS學到很多恐怖襲擊，學惡做壞事。呼吁年輕人和學生們，你們知道嗎？台灣的大學都很落後，台灣沒有前途，不要在看民進黨，他們都沒有人才！台灣安全台灣有錢！讓我們求站一起當超級大國地位！說真的，台灣很亂很落後，再來看看台灣的灣飛機場，太落後了！郭台銘說的好，民主自由不能當飯吃！我可以用一個句話來形容，邪不勝正！,-1,3563
覺青會告訴你美國是民族自由的國家所以介入沒有關系，專制獨裁的中共介入就不行，truestory,-1,3564
習豬文革余孽，志大才疏，他碰到天敵川普。,1,3565
晶片已經是戰略問題台積電需要很小心處理這個高度敏感的關鍵點最好的solution將是提出最佳合作方案兼顧雙方利益和立場辦法之一是雙方合資買下GlobalFoundries或其他可行的工廠美國防部安排訂單台積負責生產產能大小可依美國軍方需要調整美國政府高興台積也增加獲利機會這也許會是未來美台很重要的合作新模式,1,3566
@shanshan應該是棋逢對手的兩個好哥兒們，川普多次說過與大大是好朋友。😂,0,3567
是的，中美中日建交公報都是這麼寫的,0,3568
我從沒當過兵，也知道現在打仗並不是靠一種武器，而是多種配合。F十六隻是三代機種，而且是輕型戰機，怎樣吹也吹不上天。無知真可怕，連美國的垃圾都當寶。中國連美國送的垃圾都不要了，台灣卻用二百億去買，真可憐。,-1,3569
ChenJOY美國不是以前的美國！中國也不是以前的中國！IMF和美國CIA發報告講2018年按照purchasepowerparity中國GDP23.86萬億美元！美國19.23萬億美元！中國超越美國成全球第一大經濟體！你以為現在美國還有能力阻止中國嗎？,-1,3570
大陸的航母，不求和美國爭霸！隻求自保和促使台灣統一！！！,0,3571
@WISPBLUE我好幾年沒看台灣政論節目了，大多格局太低…藍營節目更是鬼扯蛋。不過今年開始看凝觀的節目，雖然中美大戰這議題也聽膩了，但我希望能多請文昭江峰這些北美華人分享觀點。,0,3572
中國不遵守國際貿易協議，中國人佔美國的便宜就不是馬關條約，中國和美國簽訂平等契約就是馬關條約，中國人隻要佔人便宜，看來中國人的野蠻個性不會改,0,3573
感謝台灣人民向我們自由世界展示了你們對中共說No的雄心。三鞠躬。作為外國人，沒有台灣投票權的我們，之所以觀察台灣的選舉，就是像我們美國兩黨的一個共識所表達的，就是我們自由世界要一起抵制共黨對我們的滲透，而大選則是檢驗我們是否有抵禦的能力。香港沈默的力量展示了他們對共黨說No的勇氣，今天台灣也向全球自由世界展示了你們的力量。面對共黨的威脅，一個國家本身需要這個國家大多數的心態，隻有堅強，團結，才能贏得自由世界其他費用國家的支持。國務卿已經代表美國祝賀台灣人民的民主勝利，祝賀蔡英文當選總統。當然我們也很高興，韓粉消失在YouTube上，我們不再受到各種胡說八道的騷擾。TheU.S.congratulatesDr.TsaiIng-wenonherre-electionin#Taiwan'spresidentialelection.Taiwanonceagaindemonstratesthestrengthofitsrobustdemocraticsystem.ThankyouPresidentTsaiforyourleadershipindevelopingastrongU.S.partnership.美國祝賀蔡英文連任台灣總統。台灣再次展示了其強大的民主制度的力量。感謝蔡英文總統在發展堅固的美國夥伴關係方面發揮的領導作用。,1,3574
讓國民黨去走中共的毒木橋吧，台灣和美國走陽光大道。,1,3575
@HOWAI對美求和太晚習劉他們或許沒有預期到中國民族主義問題可以強烈到左右他們的決策，如果有預測到就該早安排解決，而非放任中國大肆攻訐美國，現在情況劉鶴怎樣簽署協定，都會被目指為國賊。產業鏈的遠離是難以彌補的傷痕，中國明顯偽造GDP數據。國民生產毛額會因為工業生產低落「直接」被降低，中國GDP年增率真實數據不該是正數。GDP規模還影響一國年度預算，我還蠻好奇一個國家在偽造GDP數據後，照此編列會如何？,1,3576
"油價可能在不久的將來繼續修正到55-57美元的水準,油價下跌的持續時間和深度將完全取決於病毒傳播的進一步動態。這一不可抗力,可能會降低中國履行與美國貿易協定所規定的嚴厲義務的願望(對許多人來說,實行這些義務似乎已經不可能),中國商品價格會承受壓力，並且進一步資本外流。投資者感到恐懼的,最主要的是最高水平的不確定性,遠超去年川總關稅秀~~",0,3577
我估計黑鷹有問題，因為這和修車時給你車裡加螺絲或者留後遺症有關。好讓你們不斷地來再修。台灣出問題，會繼續找美國購買吧？！會嗎？如果每年都發生飛機失事，我認為一定要好好研究，是否象寶馬需要召回，或者是飛機需要召回？以前俄羅斯的大力神號事故也比較多。,-1,3578
很好，中共和美國一起介入台灣選舉。大家公平競爭，就看看誰符合大家心意。,0,3579
王小明馬雲是台灣人還是美國人？,0,3580
如果我說：“這是伊拉克人民為了獨立自由，反抗美國壓迫而發起的正義抗爭。”灣灣們會不會噴我？,-1,3581
專家和沈富雄預估韓小丑會穿美國西裝大輸280萬票到300萬票！,0,3582
沒用的，中共法律不跟美國對等，很難，隻能消滅,1,3583
@DavidKant早期的國民黨·很多是忠貞愛國人士·但馬執政八年·說沒有九二共識台灣沒路可走·硬生生把我們推進火堆·自己的女兒全是美國籍·他沒賣台?你這種是非不分的人·看到這麼多人嗆你·你還丟臉不自知·估計是被人賣了·幫人數錢的笨蛋·懶得理你。,-1,3584
WandMages伊朗不也打臉美國了麼？,-1,3585
台灣隻有跟美國建交，其他國家才會跟進,1,3586
香港亦可通過`美國人權與民主法案‘，因為香港在這方面在世界排名前三，比美國高很多，所以更加有發言權。美國有甚麼資格說三道四。😅😅😅,-1,3587
關鍵時刻，呵呵這個破節目就是誰給好處就給誰帶風向。去年禿子是潮流，他們就拼命吹，今年有人給錢，然後黑禿子是潮流，他們就轉過來黑禿子。其實看下今年支持禿子的有哪些企業就能分清楚島上這些人的選舉其實是和國際情勢相關聯的。反中的，希望兩岸和緩的，騎牆想兩不得罪的。禿子所以被黑是因為他擋了很多甚至是恨民進黨的人的財路，這其中包括以郭台銘為首的所謂精英藍，禿子的庶民經濟實際上是他隻是希望兩岸和緩，然後拉動觀光貨物交流而已，至於財團們期望的向大陸要利益他根本不想做，因為大陸的利益不是你一張嘴就給的，你這邊拿了那邊就要讓步，從根子上講禿子才是鐵杆的獨台派：就是希望兩岸和緩，但是又不希望大陸的經濟徹底綁架台灣，另外又希望推行雙語一步步朝新加坡模式進化，等到條件成熟，借著中美的大博弈機會徹底從中華體系裡面另立門戶，像新加坡那樣和大陸分庭抗禮，大陸這邊之所以對他由期望轉冷淡就是因為看破了他這種獨台的想法，寧可讓蔡老鷹繼續執政然後徹底限鎖台灣獨立的外部生存空間，也不想讓他上台借著刮民黨的香火情緣往獨台的方向滑動。,0,3588
美國有很多摔角手也是英年早逝的。,0,3589
@YouSopi呵呵等呆毒廢物不素美國懶覺喝日本臭洨就準備開打了哈哈哈,-1,3590
美國，吃飽了撐的強盜。即使美國把中國所有的城市都搞個法案有什麼用呢?玩家家嗎?大不了打仗，又不是沒交過，所有的法案不過是一疊擦屁股的草紙，中國照樣發展和崛起，你耐我何?中國也一樣反擊和報復美國國家與個人，必將伸向中國的黑手斬斷。,-1,3591
韓國瑜講什麼，我們都聽得懂。中國，美國會聽不懂嗎，中美兩國會讓你這樣混下去嗎？韓國瑜你的策略聰明嗎？還是隻騙韓粉啊！,0,3592
民主對於任何國家都隻是借口。民主帶來的隻有退步，典型的就是台灣，未來就是香港，再未來就是西班牙，英國，美國，隻要香港出線了，香港就起了個全球的頭，歐洲首先第一個不安定，後全球不安定，來吧，三次世界大戰,-1,3593
"打倒美帝隻有習主席才能夠有力量,,,。其他任何人隻能是被消烕的份。",-1,3594
吼吼吼.....！龍介兄，有其父必有其女...，這太敏感了！害的人家對號入座？根據維基百科；想當年“樂馬”大飯店董事長就是蔡英文的爸爸蔡潔生；1967年起七層樓的樂馬大飯店，很多美軍會帶小姐開房，客房長期爆滿。樂馬大飯店已歇業多年，原址現為海霸王餐廳。還有當時樂馬大飯店斜對面，美軍俱樂部隔壁的林口大飯店也是，林口大飯店餐廳部負責人張金鳯是蔡潔生的四房，就是蔡英文的母親。太敏感了！,0,3595
@StrongStrong你們的想法很簡單，以拖待變，想著大陸自己出事，或者美國跟大陸干起來。那就繼續拖唄，反正我們的軍力在一天天增強,-1,3596
請台灣選民一定要去投反被中共統一的票。一但紅色勢力進入總統府，國會，台灣將快速淪陷中共魔掌。一國兩制，和平協議等將正式引入解放軍入侵，中共國將收購台灣土地，住宅，商業。文明世界網路將被切斷像今天的中國。最後隻能選擇逃離或冒死抗爭如今天的香港人。美日澳不斷的向台灣呼籲，伸出援手，結成民主自由同盟。但最後決定仍在台灣選民手中。國民黨，韓，吳，郭，朱，柯，郭，加上邱毅，吳斯懷等人都是中共打手。選民千萬要團結反共。,1,3597
馬執政時代美中的對話大都良好也沒美中貿易大戰因美國也大量投資中國，是習包子與川普野心都大，民主國家政治言論別過激跟貶抑比較好,0,3598
灣灣迷之自信，大陸的武器是為你們准備的嗎？花錢去買美國的二手武器，還洋洋得意的說是為了下一代，還真是頭一次知道可以把交保護費說的這麼偉大，大家都是炎黃子孫，一個祖宗，何必爭鋒相對，你灣灣不過分，大陸會揍你？就怕你們在做美國舔狗的路上一去不復返，到時候，就是大陸替天行道之時！奉勸灣灣有良知的人知道自己隻是一粒棋子，看看敘利亞，伊拉克，利比亞，埃及等等，這些曾經老美聲稱要保護的地方，都成什麼樣子了！！！,-1,3599
看了這麼久的節目，發現鄭麗文基本上就是那種對別人的事情都是看熱鬧不嫌事大的心態。當年，朝核問題，她認為會打起來；中印洞朗事件，她認為會打起來；中美摩擦，她認為會打起來。。。這種人簡直了。。。,0,3600
親美有自由、尊嚴、民主，親共變香港、新疆、西藏,1,3601
又是靠美國，民進黨就隻會靠美國。,-1,3602
《反滲透法》太應該了，美國一直在公開干預台灣選舉啊！先把美國商會的人抓來，十個有九個不乾淨,-1,3603
韓國瑜已經贏了，當人們都去了解這候選人去關注這個人。看當年特朗普選總統那個玩偶，那些語出驚人多少人關注他，那個希拉裡誰啊有多人會了解。比如中國大部分普通百姓不知道省長叫什麼名字，副省長怕沒人知道，廳長誰啊。蔡英文太傻了，談著夢想！繼續欺騙，對飚干嘛，提高收視率？,0,3604
為什麼反滲透法剛通過就出事？說是巧合你信嗎？黑鷹直升機技術沒問題，這個參謀總長其實已經被中共策反了，証據被美國掌握交給台灣，台灣如果承認參謀長被策反多丟人，就不願意丟這個臉，於是讓總長殉職，也算體面，就像二戰隆美爾反希特勒，但希特勒沒有槍斃他，讓他自殺一樣。這件事損失最大的其實是中共的情報網,1,3605
笑話嗎？現在人家還是比你富裕台灣這個地方說白了中美兩國在這裡族群撕裂但並不能代表這個地區政治經濟有什麼大的問題如果是專制社會兩條路隻能選一條說個題外話他們說的武統失敗都是屁話老百姓在軍事強權下就是螻蟻,0,3606
"可以去找inty這個新疆人開的直播，昨天他們有人打電話進去，那個人就是向心過去的同事，他全家移民美國，20年前就退出中國情報圈。他說向念心不一定是真名，他說當年向心是參謀，所以大家稱向參，真實姓名不得而知。他也說王立強的真實性他無法確定，旦他的老板向心所做的事，他認為一定是真的，這種輪廓都是早期慣用的手法。還有大家質疑的王立強‎年齡問題，他說當年他也就是這個年紀就已經在總參謀總部工作，而他的老板就是丁衡高，而且大陸用人是看這個人是否精明及討喜，不是什麼有了不起的能力。還有一點，他說大陸在世界各國開設的公司隻要名字有""新時代""都是總參謀底下的工作據點，為什麼都用新時代，因為""鄧小平""及""聶榮臻""都特別喜歡用新時代，底下的人不敢違背。",0,3607
很多美國人來台灣都故意裝做聽不懂中文，這樣他們才能蒐集有用情報。,-1,3608
先知的美國專家：https://youtu.be/LgbzNoWtJ0A,0,3609
"大陸從那裡來的錢作為補貼,劏了香港,殺鷄取旦,所以美國便撐香港就是不給你殺鷄的機會,要你中共未有錢來保貼,你有張良計,佢有跨海橋,來一個澳門金融來抽錢!",1,3610
